b'1.0',b'273.0',b'42.030524870555695',b'93.66359041638066',b'2012.5001407519453',b''
b'1.0',b'276.0',b'42.03054845949431',b'93.66361005478237',b'2031.6373801907052',b''
b'1.0',b'279.0',b'42.03057347023215',b'93.66362758869371',b'2050.7802353179363',b''
b'1.0',b'282.0',b'42.03059979585843',b'93.66364284454794',b'2069.928706133638',b''
b'1.0',b'285.0',b'42.03062731809728',b'93.66365565914315',b'2089.0827926378106',b''
b'1.0',b'288.0',b'42.03065590785281',b'93.66366588114647',b'2108.241295050569',b''
b'1.0',b'291.0',b'42.030685425949876',b'93.66367337236845',b'2127.403182544742',b''
b'1.0',b'294.0',b'42.03071572405993',b'93.66367800851408',b'2146.5703980989388',b''
b'1.0',b'297.0',b'42.030746645448',b'93.66367968052818',b'2165.7429417131602',b''
b'1.0',b'300.0',b'42.03077802590546',b'93.66367829558084',b'2184.9208133874063',b''
b'1.0',b'303.0',b'42.030809694746985',b'93.66367377794052',b'2204.104013121677',b''
b'1.0',b'306.0',b'42.03084147586299',b'93.66366606972663',b'2223.2925409159716',b''
b'1.0',b'309.0',b'42.03087318881859',b'93.66365513153511',b'2242.4863967702913',b''
b'1.0',b'312.0',b'42.030904649989324',b'93.66364094293176',b'2261.685580684635',b''
b'1.0',b'315.0',b'42.0309356737241',b'93.66362350281014',b'2280.890092659004',b''
b'1.0',b'318.0',b'42.03096758721086',b'93.66360580064911',b'2300.099932693397',b''
b'1.0',b'321.0',b'42.03100060190193',b'93.66358831402786',b'2319.3151007878146',b''
b'1.0',b'324.0',b'42.031034718711126',b'93.66357108606338',b'2338.5355969422562',b''
b'1.0',b'327.0',b'42.031069937777644',b'93.66355415985284',b'2357.761421156723',b''
b'1.0',b'330.0',b'42.03110625846785',b'93.6635375784838',b'2376.992573431214',b''
b'1.0',b'333.0',b'42.031143679377145',b'93.6635213850126',b'2396.2290537657295',b''
b'1.0',b'336.0',b'42.03118219833229',b'93.66350562244298',b'2415.4708621602695',b''
b'1.0',b'339.0',b'42.03122181239388',b'93.66349033370456',b'2434.717998614834',b''
b'1.0',b'342.0',b'42.031262517859176',b'93.66347556163153',b'2453.970463129423',b''
b'1.0',b'345.0',b'42.031304310265234',b'93.66346134894162',b'2473.2282557040367',b''
b'1.0',b'348.0',b'42.031347184392246',b'93.66344773821483',b'2492.491376338675',b''
b'1.0',b'351.0',b'42.031391134267196',b'93.66343477187243',b'2511.759825033337',b''
b'1.0',b'354.0',b'42.03143615316594',b'93.66342249215498',b'2531.033567299602',b''
b'1.0',b'357.0',b'42.031482233615534',b'93.66341094109968',b'2550.312533194666',b''
b'1.0',b'360.0',b'42.031529269390035',b'93.66339999808774',b'2569.596816924522',b''
b'1.0',b'363.0',b'42.03157688374261',b'93.66338906420363',b'2588.886418489172',b''
b'1.0',b'366.0',b'42.031625075339655',b'93.66337814268852',b'2608.1813378886136',b''
b'1.0',b'369.0',b'42.031673842834095',b'93.66336723681968',b'2627.481575122849',b''
b'1.0',b'372.0',b'42.03172318486545',b'93.6633563498548',b'2646.7871301918767',b''
b'1.0',b'375.0',b'42.03177310005999',b'93.66334548503201',b'2666.0980030956975',b''
b'1.0',b'378.0',b'42.031823587030956',b'93.66333464557029',b'2685.4141938343114',b''
b'1.0',b'381.0',b'42.031874644378576',b'93.66332383466923',b'2704.7357024077182',b''
b'1.0',b'384.0',b'42.0319262706903',b'93.66331305550949',b'2724.0625288159176',b''
b'1.0',b'387.0',b'42.031978464540884',b'93.66330231125269',b'2743.39467305891',b''
b'1.0',b'390.0',b'42.03203122449254',b'93.66329160504154',b'2762.7321351366954',b''
b'1.0',b'393.0',b'42.03208454909508',b'93.66328094000006',b'2782.0749150492734',b''
b'1.0',b'396.0',b'42.032138436886015',b'93.66327031923362',b'2801.423012796645',b''
b'1.0',b'399.0',b'42.03219288639071',b'93.66325974582904',b'2820.7764283788088',b''
b'1.0',b'402.0',b'42.0322478961225',b'93.66324922285473',b'2840.1351617957653',b''
b'1.0',b'405.0',b'42.03230338489113',b'93.66323867277359',b'2859.4992130475152',b''
b'1.0',b'408.0',b'42.03235910942994',b'93.66322785115409',b'2878.8685821340578',b''
b'1.0',b'411.0',b'42.03241506866413',b'93.66321675668557',b'2898.2432690553933',b''
b'1.0',b'414.0',b'42.032471261519454',b'93.66320538811286',b'2917.623273811522',b''
b'1.0',b'417.0',b'42.032527686922386',b'93.66319374420085',b'2937.008596402443',b''
b'1.0',b'420.0',b'42.032584343800245',b'93.66318182373448',b'2956.399236828157',b''
b'1.0',b'423.0',b'42.03264123108134',b'93.66316962551858',b'2975.795195088664',b''
b'1.0',b'426.0',b'42.03269834769515',b'93.66315714837795',b'2995.196471183964',b''
b'1.0',b'429.0',b'42.03275569257242',b'93.66314439115709',b'3014.603065114057',b''
b'1.0',b'432.0',b'42.03281326465997',b'93.66313135270107',b'3034.016225740315',b''
b'1.0',b'435.0',b'42.032871062902224',b'93.66311803187932',b'3053.4356313849753',b''
b'1.0',b'438.0',b'42.03292908623618',b'93.66310442759274',b'3072.8605110244957',b''
b'1.0',b'441.0',b'42.03298733360066',b'93.66309053876175',b'3092.290864658876',b''
b'1.0',b'444.0',b'42.03304580393643',b'93.66307636432614',b'3111.726692288117',b''
b'1.0',b'447.0',b'42.03310449618636',b'93.66306190324515',b'3131.1679939122187',b''
b'1.0',b'450.0',b'42.033163409295504',b'93.6630471544972',b'3150.6147695311806',b''
b'1.0',b'453.0',b'42.033222202053835',b'93.66303191406348',b'3170.0670191450026',b''
b'1.0',b'456.0',b'42.03328086431654',b'93.663016179395',b'3189.5247427536847',b''
b'1.0',b'459.0',b'42.03333939458348',b'93.66299995317793',b'3208.987940357227',b''
b'1.0',b'462.0',b'42.03339779137768',b'93.6629832380928',b'3228.4566119556303',b''
b'1.0',b'465.0',b'42.03345605324505',b'93.66296603681305',b'3247.9307575488933',b''
b'1.0',b'468.0',b'42.03351417875411',b'93.66294835200473',b'3267.410377137017',b''
b'1.0',b'471.0',b'42.03357216649577',b'93.66293018632645',b'3286.8954707200005',b''
b'1.0',b'474.0',b'42.03363001508301',b'93.66291154242897',b'3306.3860382978446',b''
b'1.0',b'477.0',b'42.033687723150614',b'93.6628924229551',b'3325.8820798705488',b''
b'1.0',b'480.0',b'42.03374528935493',b'93.66287283053948',b'3345.3835954381134',b''
b'1.0',b'483.0',b'42.03380271237361',b'93.6628527678084',b'3364.890585000538',b''
b'1.0',b'486.0',b'42.03385999090531',b'93.66283223737963',b'3384.4030485578232',b''
b'1.0',b'489.0',b'42.033917123669475',b'93.66281124186216',b'3403.920986109969',b''
b'1.0',b'492.0',b'42.033974109406024',b'93.66278978385608',b'3423.4443976569746',b''
b'1.0',b'495.0',b'42.03403094687513',b'93.66276786595249',b'3442.973283198841',b''
b'1.0',b'498.0',b'42.034087517207375',b'93.66274545535751',b'3462.507642735567',b''
b'1.0',b'501.0',b'42.034143620092124',b'93.66272250011531',b'3482.047476267154',b''
b'1.0',b'504.0',b'42.03419925432573',b'93.66269901049235',b'3501.592783793601',b''
b'1.0',b'507.0',b'42.034254418792784',b'93.66267499672182',b'3521.1435653149083',b''
b'1.0',b'510.0',b'42.034309112429206',b'93.66265046893623',b'3540.701274084994',b''
b'1.0',b'513.0',b'42.03436333428771',b'93.66262543724251',b'3560.2646324796656',b''
b'1.0',b'516.0',b'42.03441708350696',b'93.662599911687',b'3579.833578909123',b''
b'1.0',b'519.0',b'42.03447035930876',b'93.66257390225334',b'3599.408113373366',b''
b'1.0',b'522.0',b'42.03452316099685',b'93.66254741886186',b'3618.988235872395',b''
b'1.0',b'525.0',b'42.034575487955664',b'93.66252047136922',b'3638.573946406209',b''
b'1.0',b'528.0',b'42.034627339649106',b'93.66249306956789',b'3658.165244974809',b''
b'1.0',b'531.0',b'42.03467871561937',b'93.66246522318572',b'3677.7621315781944',b''
b'1.0',b'534.0',b'42.03472961548575',b'93.6624369418856',b'3697.3646062163657',b''
b'1.0',b'537.0',b'42.03478003894346',b'93.66240823526502',b'3716.972668889323',b''
b'1.0',b'540.0',b'42.03482998576244',b'93.66237911285575',b'3736.5863195970655',b''
b'1.0',b'543.0',b'42.03487945578628',b'93.66234958412346',b'3756.2055583395936',b''
b'1.0',b'546.0',b'42.03492824476033',b'93.6623195728',b'3775.8303851169076',b''
b'1.0',b'549.0',b'42.03497606593262',b'93.66228898486779',b'3795.460799929007',b''
b'1.0',b'552.0',b'42.03502291958308',b'93.66225785332847',b'3815.0968027758922',b''
b'1.0',b'555.0',b'42.03506880647039',b'93.66222621094971',b'3834.7383936575634',b''
b'1.0',b'558.0',b'42.035113727824694',b'93.66219409021944',b'3854.3855725740195',b''
b'1.0',b'561.0',b'42.03515768534014',b'93.662161523338',b'3874.038339525262',b''
b'1.0',b'564.0',b'42.03520068116769',b'93.66212854221047',b'3893.69669451129',b''
b'1.0',b'567.0',b'42.035242717907735',b'93.66209517843919',b'3913.3606375321033',b''
b'1.0',b'570.0',b'42.03528379860279',b'93.66206146331643',b'3933.0301685877025',b''
b'1.0',b'573.0',b'42.03532392673033',b'93.66202742781729',b'3952.705287678087',b''
b'1.0',b'576.0',b'42.0353631061954',b'93.66199310259256',b'3972.3859948032577',b''
b'1.0',b'579.0',b'42.03540134132342',b'93.66195851796202',b'3992.072289963214',b''
b'1.0',b'582.0',b'42.035438636852994',b'93.66192370390765',b'4011.764173157956',b''
b'1.0',b'585.0',b'42.03547499782754',b'93.66188869004633',b'4031.4637396112257',b''
b'1.0',b'588.0',b'42.035510429557206',b'93.66185350563026',b'4051.173784160924',b''
b'1.0',b'591.0',b'42.035544937970045',b'93.66181817960876',b'4070.8896475033225',b''
b'1.0',b'594.0',b'42.03557851106218',b'93.66178267056043',b'4090.61132963842',b''
b'1.0',b'597.0',b'42.0356109592282',b'93.66174630392024',b'4110.338830566217',b''
b'1.0',b'600.0',b'42.03564227548542',b'93.66170913798597',b'4130.072150286715',b''
b'1.0',b'603.0',b'42.03567245435393',b'93.66167123074004',b'4149.811288799912',b''
b'1.0',b'606.0',b'42.035701491833194',b'93.6616326397676',b'4169.55624610581',b''
b'1.0',b'609.0',b'42.0357293853777',b'93.66159342219841',b'4189.307022204406',b''
b'1.0',b'612.0',b'42.03575613387184',b'93.66155363465016',b'4209.063617095702',b''
b'1.0',b'615.0',b'42.03578173760355',b'93.6615133331733',b'4228.826030779698',b''
b'1.0',b'618.0',b'42.03580619823721',b'93.66147257319723',b'4248.594263256395',b''
b'1.0',b'621.0',b'42.03582951878571',b'93.66143140947804',b'4268.36831452579',b''
b'1.0',b'624.0',b'42.035851703581464',b'93.6613898960478',b'4288.148184587885',b''
b'1.0',b'627.0',b'42.03587275824681',b'93.66134808616513',b'4307.93387344268',b''
b'1.0',b'630.0',b'42.03589268966341',b'93.66130603226766',b'4327.725381090176',b''
b'1.0',b'633.0',b'42.03591150594088',b'93.66126378592573',b'4347.52270753037',b''
b'1.0',b'636.0',b'42.03592921638489',b'93.66122139779772',b'4367.325852763264',b''
b'1.0',b'639.0',b'42.03594583146419',b'93.66117891758708',b'4387.134816788858',b''
b'1.0',b'642.0',b'42.03596136277714',b'93.66113639400092',b'4406.949599607152',b''
b'1.0',b'645.0',b'42.03597701263449',b'93.6610945487244',b'4426.770201218145',b''
b'1.0',b'648.0',b'42.035994713439436',b'93.66105466465085',b'4446.5966216218385',b''
b'1.0',b'651.0',b'42.03601433325557',b'93.66101691477962',b'4466.428860818232',b''
b'1.0',b'654.0',b'42.03603573261207',b'93.66098145635672',b'4486.266918807325',b''
b'1.0',b'657.0',b'42.03605876549003',b'93.66094843058967',b'4506.1107955891175',b''
b'1.0',b'660.0',b'42.03608328032352',b'93.66091796224127',b'4525.96049116361',b''
b'1.0',b'663.0',b'42.03610912100772',b'93.66089015933453',b'4545.816005530802',b''
b'1.0',b'666.0',b'42.03613612790798',b'93.66086511296729',b'4565.677338690693',b''
b'1.0',b'669.0',b'42.03616413886234',b'93.66084289723541',b'4585.544490643285',b''
b'1.0',b'672.0',b'42.03619299017135',b'93.66082356926178',b'4605.417461388576',b''
b'1.0',b'675.0',b'42.036222517568916',b'93.66080716932775',b'4625.296250926567',b''
b'1.0',b'678.0',b'42.03625255716782',b'93.6607937211033',b'4645.180859257258',b''
b'1.0',b'681.0',b'42.03628294637481',b'93.66078323197124',b'4665.071286380648',b''
b'1.0',b'684.0',b'42.03631352476981',b'93.66077569343993',b'4684.967532296739',b''
b'1.0',b'687.0',b'42.03634413494454',b'93.66077108163934',b'4704.869597005529',b''
b'1.0',b'690.0',b'42.03637462329657',b'93.66076935789363',b'4724.7774805070185',b''
b'1.0',b'693.0',b'42.03640484077479',b'93.6607704693642',b'4744.691182801207',b''
b'1.0',b'696.0',b'42.03643492792712',b'93.660774254387',b'4764.610703888096',b''
b'1.0',b'699.0',b'42.036465705929814',b'93.6607804389584',b'4784.536043767685',b''
b'1.0',b'702.0',b'42.03649706529599',b'93.66078912928829',b'4804.467202439974',b''
b'1.0',b'705.0',b'42.036528890302925',b'93.66080042188015',b'4824.404179904963',b''
b'1.0',b'708.0',b'42.036561059484974',b'93.6608144030877',b'4844.34697616265',b''
b'1.0',b'711.0',b'42.036593446147414',b'93.66083114861927',b'4864.295591213038',b''
b'1.0',b'714.0',b'42.036625918899006',b'93.66085072308951',b'4884.250025056126',b''
b'1.0',b'717.0',b'42.036658342200475',b'93.66087317961943',b'4904.210277691914',b''
b'1.0',b'720.0',b'42.03669057692713',b'93.66089855948437',b'4924.1763491204',b''
b'1.0',b'723.0',b'42.036722480943354',b'93.66092689181038',b'4944.148239341587',b''
b'1.0',b'726.0',b'42.03675390968668',b'93.66095819331935',b'4964.125948355474',b''
b'1.0',b'729.0',b'42.03678471675989',b'93.6609924681222',b'4984.109476162061',b''
b'1.0',b'732.0',b'42.036814754528805',b'93.66102970756069',b'5004.098822761346',b''
b'1.0',b'735.0',b'42.036843874724234',b'93.66106989009718',b'5024.093988153332',b''
b'1.0',b'738.0',b'42.036871929046455',b'93.66111298125209',b'5044.094972338018',b''
b'1.0',b'741.0',b'42.03689876976998',b'93.66115893358938',b'5064.101775315403',b''
b'1.0',b'744.0',b'42.0369242503474',b'93.6612076867491',b'5084.114397085488',b''
b'1.0',b'747.0',b'42.036948226010864',b'93.66125916752682',b'5104.1328376482725',b''
b'1.0',b'750.0',b'42.036971922239914',b'93.66131283580516',b'5124.157097003757',b''
b'1.0',b'753.0',b'42.03699605934383',b'93.66136842912637',b'5144.187175151941',b''
b'1.0',b'756.0',b'42.03702061330567',b'93.66142595709488',b'5164.2230720928255',b''
b'1.0',b'759.0',b'42.037045559798635',b'93.66148542901051',b'5184.264787826409',b''
b'1.0',b'762.0',b'42.037070874318196',b'93.66154685474233',b'5204.320429263423',b''
b'1.0',b'765.0',b'42.03709653210414',b'93.66161024449896',b'5224.395751807708',b''
b'1.0',b'768.0',b'42.03712250784174',b'93.66167560695104',b'5244.477617196232',b''
b'1.0',b'771.0',b'42.03714877589252',b'93.66174295050939',b'5264.566025428994',b''
b'1.0',b'774.0',b'42.037175310291715',b'93.66181228331435',b'5284.660976505997',b''
b'1.0',b'777.0',b'42.03720208474597',b'93.66188361322439',b'5304.762470427237',b''
b'1.0',b'780.0',b'42.03722907263063',b'93.66195694780517',b'5324.870507192715',b''
b'1.0',b'783.0',b'42.03725624698739',b'93.6620322943178',b'5344.985086802433',b''
b'1.0',b'786.0',b'42.03728358052218',b'93.66210965970686',b'5365.106209256389',b''
b'1.0',b'789.0',b'42.03731104560267',b'93.66218905058844',b'5385.233874554584',b''
b'1.0',b'792.0',b'42.03733861425643',b'93.66227047323743',b'5405.368082697018',b''
b'1.0',b'795.0',b'42.037366258168646',b'93.66235393357493',b'5425.508833683691',b''
b'1.0',b'798.0',b'42.03739394868028',b'93.66243943715519',b'5445.656127514601',b''
b'1.0',b'801.0',b'42.037421656786414',b'93.66252698915193',b'5465.809964189752',b''
b'1.0',b'804.0',b'42.03744962904042',b'93.66261642816193',b'5485.97034370914',b''
b'1.0',b'807.0',b'42.03747805335957',b'93.66270763385961',b'5506.1372660727675',b''
b'1.0',b'810.0',b'42.037506924494856',b'93.66280060383828',b'5526.310731280634',b''
b'1.0',b'813.0',b'42.03753623718829',b'93.6628953356283',b'5546.4907393327385',b''
b'1.0',b'816.0',b'42.03756598617507',b'93.66299182672252',b'5566.677290229082',b''
b'1.0',b'819.0',b'42.03759616618553',b'93.66309007457602',b'5586.8703839696645',b''
b'1.0',b'822.0',b'42.03762677194717',b'93.66319007660587',b'5607.070020554485',b''
b'1.0',b'825.0',b'42.03765779818674',b'93.66329183019054',b'5627.276199983546',b''
b'1.0',b'828.0',b'42.03768923963212',b'93.66339533266991',b'5647.488922256844',b''
b'1.0',b'831.0',b'42.03772109101438',b'93.66350058134464',b'5667.708187374381',b''
b'1.0',b'834.0',b'42.037753347069675',b'93.66360757347617',b'5687.933995336157',b''
b'1.0',b'837.0',b'42.03778600254115',b'93.66371630628663',b'5708.166346142171',b''
b'1.0',b'840.0',b'42.03781905218092',b'93.66382677695815',b'5728.405239792424',b''
b'1.0',b'843.0',b'42.03785249075194',b'93.6639389826331',b'5748.650676286917',b''
b'1.0',b'846.0',b'42.037886313029794',b'93.66405292041392',b'5768.902655625647',b''
b'1.0',b'849.0',b'42.03792051380468',b'93.66416858736264',b'5789.161177808617',b''
b'1.0',b'852.0',b'42.03795508788309',b'93.6642859805012',b'5809.426242835825',b''
b'1.0',b'855.0',b'42.03799003008975',b'93.66440509681097',b'5829.697850707272',b''
b'1.0',b'858.0',b'42.03802534376244',b'93.66452590781975',b'5849.976001422958',b''
b'1.0',b'861.0',b'42.03806277868872',b'93.66464292385749',b'5870.260694982881',b''
b'1.0',b'864.0',b'42.03810219081578',b'93.6647560977048',b'5890.5519313870445',b''
b'1.0',b'867.0',b'42.03814343617174',b'93.6648653903194',b'5910.849710635447',b''
b'1.0',b'870.0',b'42.03818637114575',b'93.66497077107095',b'5931.154032728087',b''
b'1.0',b'873.0',b'42.03823085276374',b'93.66507221764707',b'5951.464897664967',b''
b'1.0',b'876.0',b'42.03827673895897',b'93.66516971594106',b'5971.782305446084',b''
b'1.0',b'879.0',b'42.03832388883635',b'93.66526325992182',b'5992.106256071441',b''
b'1.0',b'882.0',b'42.03837216293012',b'93.66535285148687',b'6012.436749541036',b''
b'1.0',b'885.0',b'42.03842142345374',b'93.66543850029895',b'6032.773785854871',b''
b'1.0',b'888.0',b'42.038471534541266',b'93.66552022360695',b'6053.117365012943',b''
b'1.0',b'891.0',b'42.038522362479995',b'93.6655980460523',b'6073.467487015255',b''
b'1.0',b'894.0',b'42.03857377593311',b'93.66567199946132',b'6093.824151861805',b''
b'1.0',b'897.0',b'42.03862564615236',b'93.6657421226249',b'6114.187359552594',b''
b'1.0',b'900.0',b'42.038677847179976',b'93.66580846106615',b'6134.557110087622',b''
b'1.0',b'903.0',b'42.038730256039365',b'93.6658710667974',b'6154.933403466888',b''
b'1.0',b'906.0',b'42.03878275291455',b'93.66592999806721',b'6175.316239690394',b''
b'1.0',b'909.0',b'42.038835221317655',b'93.66598531909908',b'6195.7056187581375',b''
b'1.0',b'912.0',b'42.03888754824462',b'93.6660370998221',b'6216.10154067012',b''
b'1.0',b'915.0',b'42.038939624318665',b'93.66608541559543',b'6236.504005426342',b''
